Super Bowl,TimeRemaining,Away,Away - Total Yards,Away - Time of Possession,Home,Home - Total Yards,Home - Time of Possession,Attendance,Capacity,Location,Date,Over/Under,Line,MVP,Position,Full Away Team Name,Full Home Team Name
Super Bowl 52,900,29,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,854,29,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,849,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,849,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,849,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,849,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,823,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,791,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,749,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,709,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,684,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,657,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,613,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,571,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,566,32,538,34:04:00,26,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,562,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,562,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,562,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,562,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,523,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,515,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,476,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,431,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,386,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,339,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,292,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,251,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,205,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,163,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,157,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,150,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,145,32,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,141,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,141,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,141,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,141,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,136,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,129,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,123,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,116,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,70,38,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,65,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,58,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,53,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,48,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,42,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,27,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,26,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,20,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,13,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,9,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 52,0,41,538,34:04:00,33,613,25:56:00,67612,73000,"Minneapolis, MN",4-Feb-18,50,NE -4.0,Nick Foles,Quarterback,Philadelphia Eagles,New England Patriots
Super Bowl 51,3600,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3600,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3600,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3600,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3595,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3566,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3527,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3517,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3475,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3436,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3392,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3341,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3328,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3296,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3262,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3218,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3176,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3135,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3096,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3055,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3048,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3014,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,3008,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2965,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2925,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2884,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2847,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2808,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2796,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2758,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2724,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2700,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2659,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2648,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2609,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2591,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2566,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2540,0,546,40:31:00,0,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2535,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2530,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2524,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2477,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2445,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2437,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2411,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2385,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2340,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2335,0,546,40:31:00,7,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2328,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2292,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2287,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2282,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2254,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2213,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2170,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2161,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2120,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2116,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2112,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2076,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2039,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,2003,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,1956,0,546,40:31:00,14,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,1941,0,546,40:31:00,21,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,1941,0,546,40:31:00,21,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,1941,0,546,40:31:00,21,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,1941,0,546,40:31:00,21,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
Super Bowl 51,1920,0,546,40:31:00,21,344,23:27,70807,71054,"Houston, TX",5-Feb-17,57,NE -3.0,Tom Brady,Quarterback,New England Patriots,Atlanta Falcons
